Code,Name,Model,Size,RACKNO,Sale_rate,GST_rate,Brand_name,Lingam_stock,Kumari_stock
"WP2111252","ONE TOUCH FITTING","MALE CONNECTOR","3/8*12","G12/E4",110.16999816894531,18,"PUMP & COMPRESSOR SPARES",8,30
"WP2110850","ONE TOUCH FITTING","MALE CONNECTOR","1/8*8","G12/F4",67.80000305175781,18,"PUMP & COMPRESSOR SPARES",11,49
"WP2110853","ONE TOUCH FITTING","MALE ","1/2*8MM","G12/E4",118.6500015258789,18,"PUMP & COMPRESSOR SPARES",14,97
"WP2120862","ONE TOUCH FITTING","FEMALE CONNECTOR","3/8*8MM.","G12/E4",169.49000549316406,18,"PUMP & COMPRESSOR SPARES",35,34
"WP2210851","ONE TOUCH FITTING","ELBOW ,MALE","1/4*8MM","G12/D4",76.30000305175781,18,"PUMP & COMPRESSOR SPARES",24,5
"WP2311051","ONE TOUCH FITTING","TEE -MALE","1/4*10MM","G12/C2",152.5500030517578,18,"PUMP & COMPRESSOR SPARES",0,12
"OH42W20","MECHANICAL KEY TAG","L&T","20a","",0,18,"L&T DSP",0,0
"FRCLM136134","FRL","FILTER REGULATOR WITH LUBRICATOR","1/4\"","G12/A1",2059.35009765625,18,"PUMP & COMPRESSOR SPARES",0,1
"FRC156334","FRC","FILTER REGULATOR","1/2\"","G12/A1",2500,18,"PUMP & COMPRESSOR SPARES",-5,3
"WP2101212","ONE TOUCH FITTING","STRAIGHT  CONNECTOR","12MM","G12/C1",114.4000015258789,18,"PUMP & COMPRESSOR SPARES",9,21
"PRB901","BEARING .","TATA","6203ZZ","G16C/B1",105.94999694824219,18,"BEARING",1,-1
"FITT310SS","HOSE CALLER","HDPE","11/4\"","",115,18,"PIPES & TUBES",1,0
"14103B","TROLLY WHEEL 4\" POLYMER WITH SWIVEL AND BRAKE","","4\"*2\"","G/ZONE3",521.2000122070312,18,"TOOLS",4,0
"JVSD1507","KIRLOSKAR VERTICAL OPEN WELL SUBMERSIBLE PUMPSET","JVSD-1507, 15HP, 3PHASE","80MM","",68950,12,"KBL",0,0
"WP2120662","ONE TOUCH  FITTING","3/8*6MM","","G12/E4",167.8000030517578,18,"PUMP & COMPRESSOR SPARES",0,37
"S04206","AIR DRIER","EGRD 100 230V/50HZ","100","",101475,18,"ELGI & ATS ELGI UNITS",0,-2
"POWER4CHAIN","CHAIN SAW CHAIN 42 TEETH","","","",1400,18,"POWER TOOLS & ACCESSORIES",1,0
"TOOLS1583","VIBRATOR NEEDLE 2MTR","","","",1016.9500122070312,18,"POWER TOOLS & ACCESSORIES",11,0
"61211SCB03TDYR","FORWARD REVERSE ROTARY SWITCH","16A","","I68/B",520,18,"L&T INDL SWITCH GEAR",0,7
"PUMPTA2NW6D","KIRLOSKAR DIESEL PUMPSET ","TA2 WITH NW6D","80MM","",140000,12,"KBL",0,0
"JVSA2008","KIRLOSKAR VERTICAL OPEN WELL SUBMERSIBLE PUMPSET","JVSA2008- 20HP ,3PHASE","80MM","",66000,18,"KBL",0,0
"11003092","IMPELLER ","NW 6DM","305MM","",2966.10009765625,18,"ENGINE SPARES",0,0
"RC132SM","ELECTRIC MOTOR","10HP 1500RPM 3PHASE","","",87758,18,"MOTOR & PUMPSET",0,0
"RC160ML","ELECTRIC MOTOR","15HP 1500RPM 3PHASE","","",130520,18,"MOTOR & PUMPSET",0,0
"24228","TROLLY WHEEL 4\" POLYMER WITH SWIVEL AND BRAKE","","4\"X1\"","",520,18,"ENGINE SPARES",0,0
"FITT404LIGHT","NUT","BSW"," 12 \"","",2.5,18,"ENGINE SPARES",250,0
"40F6","GASOLINE PUMP SET ,40F6 ","SELF PRIMING , 42 CC","11/2\" X 11/2\"","G/ZONEZERO",9821.4501953125,18,"ENGINE & PUMPSET",1,10
"VAL2144","NON RETURN VALVE","","3","G7/F1",381,18,"VALVES & COCKS",2,0
"KDS235","KDS 235 2HP 3Q KIRLOSKAR","MONOBLOCK PUMP","50 X 40","",22490,18,"KBL PUMP",0,0
"VAL2022","NON RETURN VALVE","","21/2''","",296,18,"VALVES & COCKS",-2,0
"VAL1977","NON RETURN VALVE","","11/2''","",742,18,"VALVES & COCKS",0,0
"012400208","ELEMENT PF 0144 - MAKE:UF","","","I48/C",31558,18,"ELGI ROCD SPARES",0,2
"012400213","ELEMENT FF 0144 - MAKE:UF","","","",33557,18,"ELGI ROCD SPARES",0,1
"10.147.10.0.00","ASSLY.EXTN.LEVER","","","G18/G4",315.25,18,"KOEL ENGINE SPARES",9,0
"METAL BRAIDED","PACKING METAL BRAIDED","","5MM","",250,18,"OTHERS",34.5,0
"TOOLS112233BE","LAMBADI TANK BELT","","","",157,18,"ENGINE SPARES",0,4
"JSAC11A","SOLENOID COIL","","","",5984,18,"VALVES & COCKS",0,3
"CB91301AG00","LED PHASE INDICATOR RED","RED","ENTICE","",195,18,"L&T INDL SWITCH GEAR",0,0
"CB91103FG01","3 MODULE PLATE COVER","ENTICE","3M","",237,18,"L&T INDL SWITCH GEAR",0,3
"CB91104FG01","4 MODULE PLATE COVER","ENTICE","4M","",271,18,"L&T INDL SWITCH GEAR",0,0
"CB91112FG01","12MODULE PLATE COVER","ENTICE","12M","",591,18,"L&T INDL SWITCH GEAR",0,0
"CB91108FG01","8MODULE PLATE COVER","ENTICE(HORI)","8M","",510,18,"L&T INDL SWITCH GEAR",0,-2
"CB91118FG11","18MODULE PLATE COVER","ENTICE","18M","I/ZONE6",930,18,"L&T INDL SWITCH GEAR",0,0
"CB91201AG00","BLANK OFF UNIT","ENTICE-CHARCOALGREY","1M","I71/B",71,18,"L&T INDL SWITCH GEAR",-1,557
"CB91102RG02","FAN REGULATOR","ENTICE-CHARCOALGREY","5-STEP","I 82/C",1220,18,"L&T INDL SWITCH GEAR",0,111
"CB91101SG10","10A 1WAY SWITCH","ENTICE-CHARCOALGREY","1M","I/ZONE6",149,18,"L&T INDL SWITCH GEAR",0,1618
"CB91402SG32","32A DP SWITCH WITH LED IND","ENTICE-GREY","2M","I71/B",843,18,"L&T INDL SWITCH GEAR",0,39
"CB91302CG16","SOCKET 6/16A COMBINED","ENTICE-GREY","2M","I/ZONE6",529,18,"L&T INDL SWITCH GEAR",0,240
"CB91202CG06","SOCKET 2/3 PIN TYPE","ENTICE-CHARCOALGREY","2M","",226,18,"L&T INDL SWITCH GEAR",0,5
"CB91102FG01","2MODULE PLATE COVER","ENTICE-GREY","2M","",183,18,"L&T INDL SWITCH GEAR",0,16
"2095030","UPVC PIPE","COLUMN PIPE","30 kg","",430,18,"PIPES & TUBES",73,0
"RAM13879304","SUB ADAPTOR SS 304","","11/4''*1''","",1500,18,"PIPES & TUBES",2,0
"RAM13879","SUB ADAPTOR SS ECO","","11/4*1","",1200,18,"PIPES & TUBES",3,0
"TOOLS121803","FAN PULLER 03","","","",195,18,"TOOLS",-1,0
"24259","AUTOMATIC BANDSAW BLADE GRINDER","","","",36036,18,"OTHERS",-1,0
"000998092","ELGI UT SYN OIL IMP","5LTR","","",1210,18,"ELGI ROCD SPARES",0,15
"127866","BELT LACING","","no27","",40,18,"BELTS & VEE BELTS",-20,-2
"COS1250OO4O","4P SWITCH DISCONNECTOR","1250A","","",45060,18,"L&T INDL SWITCH GEAR",0,-1
"RC90C","ELECTRIC MOTOR","KEC2C4,RC90C,IE2 FOOT MT","2 HP / 415V/3PH","",26211,18,"MOTOR & PUMPSET",-2,0
"MOT262","KS4HH1020S 1HP 1Q KIRLOSKAR","BORE WELL SUB PUMP","32 MM","",18150,18,"KBL PUMP",0,0
"24265","ROPE GLAND","NW 2","","",150,18,"PUMP & COMPRESSOR SPARES",-6,0
"TOOLS8078560","GLAND HEAVY","DPF","","",230,18,"PUMP & COMPRESSOR SPARES",0,0
"24267","IMPELLER","KDS1065++","10 HP","",1400,18,"PUMP & COMPRESSOR SPARES",0,0
"15401484","FLANGE SQUARE","SQUARE","4''","G6/F5",381,18,"PUMP & COMPRESSOR SPARES",27,0
"0A03W02","LAMP HOLDER-ANGULAR","ORIS","","",0,18,"L&T INDL SWITCH GEAR",-12,0
"0A03W03","LAMP HOLDER-BATTEN","ORIS","","",0,18,"L&T INDL SWITCH GEAR",0,-2
"BELT781","FENNER","B","165","G31/A",1622,18,"BELTS & VEE BELTS",0,8
"FITT522","PIPE NIPPLE","G.I.","3/4*3","G5/E3",28,18,"FITTINGS & BOLT NUT",10,0
"SS96255COTO","MK1 STR ","SASD","4-6.5A-6 HP","",6485,18,"L&T AGRI",0,0
"FITT523","REDUCER COUPLING","","2*11/2","G4/C6",135.60000610351562,18,"FITTINGS & BOLT NUT",7,0
"03630050","THRUST BEARING","JOS 330","3 HP","",940,18,"PUMP & COMPRESSOR SPARES",1,-1
"05150250","BUSH","JOS 330","3 HP","",250,18,"PUMP & COMPRESSOR SPARES",-2,-2
"05150210","BUSH JOS330","JOS330","3 HP","",350,18,"PUMP & COMPRESSOR SPARES",2,-2
"CS91206DCDO","MUG10S","10HP-415V","CENTRAL4-22A","",0,18,"L&T AGRI",0,0
"MOT261","GMC-128 1HP 3Q KIRLOSKAR","MONOBLOCK PUMP","40 X 40","",14530,18,"KBL PUMP",0,0
"FITT603H","BEND HEAVEY","G.I.","3/4\"","",66,18,"FITTINGS & BOLT NUT",6,0
"FITT509H","BEND HEAVEY","G.I.","11/2\"","",177.9499969482422,18,"FITTINGS & BOLT NUT",8,0
"24282","POWER SHUNT","","40AMP","",593.219970703125,18,"L&T INDL SWITCH GEAR",0,0
"9000870","POWER SHUNT","SHUNT","40AMP","",593.219970703125,18,"L&T INDL SWITCH GEAR",1,1
"KNTDS3","TEAR DROP","40A-400A","","",53,18,"L&T INDL SWITCH GEAR",0,-1
"VAL1000","CHECK VALVE, NRV , 6\"","DUAL ADVANTAGE SINGLE WAFER CHECK VALVE","6\"/150 MM","",3728.800048828125,18,"VALVES & COCKS",0,0
"11004011","IMPELLER","SPOM","","",635.5999755859375,18,"PUMP & COMPRESSOR SPARES",-1,0
"2570080","LANTERN RING","SP-O","","",30,18,"PUMP & COMPRESSOR SPARES",0,0
"CW6393GG","QUICK COUPLING","CW6393","","G16B/F1",127.1500015258789,18,"POWER TOOLS & ACCESSORIES",10,-2
"SS90873POOO","ML1.5 CONTACTOR","415V","","",665,18,"L&T AGRI",0,2
"AUF3C410010","RCBO","100MA","100A-4POLE","",21275,18,"L&T FDP",0,-1
"CS94194DOOO","MNX SPARE COIL","185A-225A","415V","I86/C",0,18,"L&T CONTROLGEAR",0,1
"BC410003","EXORA RCCB","30MA","100A-4P","",6595,18,"L&T INDL SWITCH GEAR",0,-1
"WP15FA1","AGRI WATER PUMP SET WP15 FA1","AGRIFA1","","",10267.849609375,12,"ENGINE & PUMPSET",1,0
"TOOLS14938","LETTER PUNCH (R) 10.0MM","","3/8","",2600,18,"TOOLS",1,0
"TC230AX","TEMPERATURE CONTROLLER","TC230AX","","",1516.52001953125,18,"ELECTRICAL ACCESSORIES",0,2
"ELEC120","FUSE UNIT 32A","BL","","",79.08999633789062,18,"ELECTRICAL ACCESSORIES",-12,-3
"TK63AA2","ON OFF KNOB","TEEKAY","","G16A/C3",140,18,"ELECTRICAL ACCESSORIES",-15,-10
"CB91302HW32","MECH KEY TAG SWITCH","ENTICE","32A-2M","",675,18,"L&T INDL SWITCH GEAR",0,1
"SIBASSNO","A-O-B","GREEN NO","","G16A/C3",40.599998474121094,18,"ELECTRICAL ACCESSORIES",-37,-39
"SIBASSNC","A-O-B","RED-NC","","G16A/C3",40.599998474121094,18,"ELECTRICAL ACCESSORIES",-10,-80
"DRIP50","TAKE OFF","","12*16MM","",3.5,12,"DRIP IRRIGATION",47,0
"05154630","BUSH COLLARED KOSI 135","KOSI 135","","",521,18,"ENGINE SPARES",-1,-3
"11340081","WEARING PLAT SP1H","SP1 H","","",350,18,"ENGINE & PUMPSET",1,-1
"61026SAB13TDYR","ROTARY SWITCH 6A","","6A-2P-WITH OFF","I68/B",253,18,"L&T INDL SWITCH GEAR",0,8
"TOOLS1011","ROLLER CHAIN","20B","","",3630,18,"TOOLS",2,0
"PIP924","HOSE","HDPE 4KG","2\"","",150,18,"PIPES & TUBES",229,0
"40060608","UNION Y REDUCER","","6mm","",175,18,"PUMP & COMPRESSOR SPARES",0,-2
"VAL4191","BALL VALVE","BRASS","1\"","",610,18,"VALVES & COCKS",-17,0
"VAL1965","BALL VALVE ","BRASS","1","",500,18,"VALVES & COCKS",40,-5
"COMP1075","AIR COCK TOP","COMPRESSOR","1/4","",65,18,"PUMP & COMPRESSOR SPARES",-3,0
"SPR207","POWER SPARAYER","","","",18750,12,"PUMP & COMPRESSOR SPARES",-5,9
"WPP30","GASOLINE PUMPSET 6.5 HP/5.5HP","4 STROKE","3\" * 3\"","G/ZONEZERO",13893.0498046875,18,"ENGINE & PUMPSET",0,9
"SPR209","POWER SPRAYER ,","18/100","","",12053.599609375,12,"ENGINE & PUMPSET",-1,0
"SPR210","POWER SPRAYER HOSE","","10 MTR","",12053.599609375,18,"PUMP & COMPRESSOR SPARES",0,10
"SPR211","POWER SPARAYER HIJET GUN","HALF BRASS","2 FST.","",12053.599609375,18,"PUMP & COMPRESSOR SPARES",0,10
"PRB907","BEARING EW","NU309EW","","",2669.489990234375,18,"RICEMILL SPARES,PULLEY",0,0
"PRB908","BEARING ","","6201-2Z","",143,18,"BEARING",6,0
"MOT235","K-BOOSTER 0.5HP 1Q KIRLOSKAR","PRESSURE BOOSTER PUMP","25 X 25","II/ZONE4",11120,18,"KBL PUMP",8,0
"SPR601","HIGH PRESSURE SPRAYER HOSE 15/10MTR","","","",750,18,"SPRAYER & PARTS",-7,0
"HOSE3","3\" SUCTION HOSE WITH CLIP AND  ACCESSORIES","3\"","","",1245.760009765625,18,"PUMP & COMPRESSOR SPARES",-8,0
"JXB178","NON CONTACT THERMOMETER","JNX170","","",4745.759765625,18,"ELECTRICAL ACCESSORIES",9,0
"CNL4","WATER PUMP","CNL4","3*21/2","",7142.85009765625,12,"PUMP & COMPRESSOR SPARES",1,0
"DRIP304","FOGGER","","","",133.9199981689453,12,"DRIP IRRIGATION",32,-32
"VAL76S","BALL VAVE THREADED","THREADED","2 \"","",235,18,"VALVES & COCKS",-4,0
"24325","ELECTRICAL POLYTHENE  PIPE 5/8\",1/2'',/20MM,19MM","100 MTRS.","5/8","",1186.43994140625,18,"OTHERS",-396.5,317
"24326","ELECTRICAL PVC BEND(WHITE)"," ","3/4\",1/2''","",5.099999904632568,18,"OTHERS",-492,-1826
"24327","ELECTRICAL PVC COUPLING( WHITE)","","3/4\"","",2.619999885559082,18,"OTHERS",-181,-868
"24328","STEEL NAIL","","","",175.6999969482422,18,"OTHERS",-320.5399878360331,-162.35000299289823
"RC100L","KIRLOSKAR ELECTRIC MOTOR-3PH","RC100L / 415 V / 1500RPM","3 HP","",40627,18,"MOTOR & PUMPSET",0,-1
"24330","SHUTTER GREASE","SPM","1 KG","",59.31999969482422,18,"OTHERS",0,0
"24331","SHUTTER GREASE","","500 gm","",33.88999938964844,18,"OTHERS",-8,0
"MOT271","GMC 1.540 1.5HP 3Q KIRLOSKAR","MONOBLOCK PUMP","32 X 25","",13900,18,"KBL PUMP",0,0
"SPR01","HAND SPARAYER","","1.5 lit","G6/B1",312.5,18,"SPRAYER & PARTS",3,19
"SPR8B18","HANDILE CUM BATTERY KNAPSACK SPRAYER","2 IN 1","16 LIT","",2946.449951171875,12,"SPRAYER & PARTS",0,4
"SPR416","HAND SPRAYER","HAND OPERATED","16 LIT","",1607.1500244140625,18,"SPRAYER & PARTS",-11,9
"CM9791900K2OG","MCCB","DN0-100D","80-100A","",8450,18,"L&T MCCB",0,0
"LNPS09","ELEGANT SLIM PANEL-LUKER","LNPS09WH","9W","",690,12,"LUKER LED",0,0
"LCOB12N","LED COB LIGHT -LUKER","LCOB12NWW","12W","",1230,12,"LUKER LED",0,0
"LCOB07N","LED COB LIGHT-LUKER","LCOB07N","7W","",740,12,"LUKER LED",0,0
"LSCR03","LED COB LIGHT-LUKER","LSCR03WW","3W","",520,12,"LUKER LED",0,0
"MOT270","GMC 1.522 1.5HP 3Q KIRLOSKAR","MONOBLOCK PUMP","50 X 40","",17110,18,"KBL PUMP",0,0
"24342","ELECTRICAL PIPE POLYTHENE","100 MTS","25MM","",1550,18,"ELECTRICAL ACCESSORIES",-59,13.5
"ESPA231","TYRE COUPLING","F120","F120","",3050,18,"ENGINE SPARES",3,-1
"24344","CARBORATOR","CHAINSAW","","",0,18,"PUMP & COMPRESSOR SPARES",-1,0
"BELT703E","CANVAS BELTING PLY CHASIS","","2","",182.1999969482422,18,"BELTS & VEE BELTS",159.75,0
"BELT705E","CANVAS BELTING PLY CHASIS","","3","",271.20001220703125,18,"BELTS & VEE BELTS",114.5,0
"24347","GASOLINE CHAIN SAW","58-18","18\"","",7203.3798828125,18,"POWER TOOLS & ACCESSORIES",1,-1
"TOOLS645JOLLY","JOLLY HACK SAW FRAME FIX (JF)","","","",105.94999694824219,18,"TOOLS",11,0
"TOOLSPYE906","CUTTING PLIYER","PYE","6''","G15/F5",202,18,"TOOLS",11,0
"TOOLSPYE950","WIRE STIPPER","PYE","","",53.38999938964844,18,"TOOLS",1,0
"WPE250","WATER PUMPSET WITH PETROL ENGINE 2","WPE250","2\"*2\"","",9375,12,"ENGINE & PUMPSET",-1,3
"TOOLSCC200","WIRE STIPPER BIG","MULTITEC","","G15/F2",152.5500030517578,18,"TOOLS",6,0
"SPRLANCE","LANCE FOR SPARYER","","","G/ZONE1",84.75,18,"SPRAYER & PARTS",16,28
"SPRTURBO","TURBO GUN FOR SPRAYER","","","",1339.2900390625,18,"SPRAYER & PARTS",-1,2
"WPE205","GASOLINE WATER PUMP","PETROL,4 STROKE","2*2","G/ZONEZERO",13135.599609375,18,"MOTOR & PUMPSET",3,33
"SPR LANCE","BATTERY SPRAYER LANCE","SPRAYER","","",89.27999877929688,18,"SPRAYER & PARTS",-6,-10
"SPR TURBO","TURBO GUN","SPRAYER","","",1339.2900390625,18,"SPRAYER & PARTS",0,-1
"T12860753151","JVSC-0805 (DONT USE )","80MM VERTICAL OPENWELL","","",37650,18,"MOTOR & PUMPSET",0,0
"ESPA21414","TYRE COUPLING SET TC14","TC14","14","",3700,18,"ENGINE SPARES",2,0
"JVSC0805","JVSC805 7.5HB 3Q VERTICAL MULTI STAGE ","OPENWELL SUBMERSIBLE PUMP","80 MM","",57910,18,"KBL PUMP",0,0
"TOOLS11893","HAND RIVETER","HR-703","","",743,18,"TOOLS",0,0
"PRB631","PILLOW BLOCK BEARING","FLANGE TYPE-SRBF","UCF-205","G16C/C3",317.79998779296875,18,"RICEMILL SPARES,PULLEY",0,0
"PRB632","PILLOW BLOCK BEARING","FLANGE TYPE-FKD","UCF205-16","",317.79998779296875,18,"RICEMILL SPARES,PULLEY",0,0
"SPR212","BALL VALVE MALE & FEMALE","","1/4","",85,18,"SPRAYER & PARTS",-4,5
"24365","PANEL BOARD ","KU4","","",0,18,"ELECTRICAL ACCESSORIES",11,0
"11002301","IMPELLER","KDS 335","","",1350,18,"PUMP & COMPRESSOR SPARES",0,0
"Z12112","TWWL 0.50 (2 PLATFORM)","WASHING HOIST","","",102550,18,"ELGI & ATS ELGI UNITS",0,0
"MOT236","KS4HF 5025 5HP 3Q KIRLOSKAR","BOREWELL SUB. PUMP","50 MM","",44790,18,"KBL PUMP",0,0
"CS94812D000","GREEN LAMP","","415v","",255,18,"L&T AGRI",0,2
"CS94810D000","RED LAMP","","415v","",255,18,"L&T AGRI",0,0
"TOOLS1012","ASBESTOS ROPE 1.5 MM / MTR","","1.5 MM","",2.5,18,"OTHERS",-121,0
"VAL233","WATER METER FLANGE TYPE","","11/2\" (40 MM )","",6300,18,"VALVES & COCKS",1,0
"VAL234","FLANGE ,MS","SUITABLE FOR WATER METER","11/2\"","",350,18,"VALVES & COCKS",1,0
"TOOLS1013","CHAINS SPROCKET ","18 TEETH","5/8\"","",478.79998779296875,18,"TOOLS",9,0
"PG1003","ANGLE GRINDER","PLANET POWER/ K-SHRAMNIK","","",1181.449951171875,18,"POWER TOOLS & ACCESSORIES",-1,0
"TOOLS973","CHAMPION SHEET","HI LITE","3 MM","",280,18,"TOOLS",17.866999566555023,-5.670000076293945
"3812020302015YS","FLANGE NUT M4 *8","3899YS001","","",28.079999923706055,18,"ATS ELGI SPARES",0,0
"3813200200012YS","3DWA CABINET ELEGANT","3899YS001","","",37445.19921875,18,"ATS ELGI SPARES",0,0
"3816090000024YS","CAMERA POWER CABLE 6","3899YS001","","",1345.760009765625,18,"ATS ELGI SPARES",0,0
"3816090000026YS","CABLE FOR 3DWA","3899YS001","","",15377.4404296875,18,"ATS ELGI SPARES",0,0
"3816090000161YS","COMPLETE CAMERA V4.0","3899YS001","","",85823.921875,18,"ATS ELGI SPARES",0,0
"3816090001160YS","CAMERA BASE 4.1V","3899YS001","","",22537.83984375,18,"ATS ELGI SPARES",0,0
"3823010100006YS","LIGHT PAD ROUND M5","3899YS001","","",8950.240234375,18,"ATS ELGI SPARES",0,0
"3823010100030YS","FILTER BOARD NEW","3899YS001","","",3774.159912109375,18,"ATS ELGI SPARES",0,0
"3823070200027YS","TRANSFER BLOCK","3899YS001","","",10701.599609375,18,"ATS ELGI SPARES",0,0
"3823070200044YS","CENTRE SHAFT FOR WHEEL CLAMP","3899YS001","","",2047.760009765625,18,"ATS ELGI SPARES",0,0
"3848090000002YS","BRAKE HOLDER","3899YS001","","",2377.43994140625,18,"ATS ELGI SPARES",0,0
"384809010003YS","STEERING LOCK 3DWA OLD TYPE","3899YS001","","",10767.1201171875,18,"ATS ELGI SPARES",0,0
"25AEK203C5ET","TRACER-5 SEALED BOTTLE 55ML EA","AC RECOVERY","","",16908.3203125,18,"ATS ELGI SPARES",0,0
"118300130","MOTOR 0.37KW - GANTRY","S11014","","",11710.400390625,18,"ATS ELGI SPARES",0,0
"118300170","ACW MAIN CONTROL PANEL","S11014","","",287630.71875,18,"ATS ELGI SPARES",0,0
"118300240","ELECTRICAL SCHEME - ACW","S11014","","",454882.46875,18,"ATS ELGI SPARES",0,0
"118300260","ELECTRICAL CONTROL PANEL BOX 6","S11014","","",17789.19921875,18,"ATS ELGI SPARES",0,0
"118300280","ELECTRICAL CONTROL PANEL BOX 6","S11014","","",17550,18,"ATS ELGI SPARES",0,0
"118300370","UCW STANDALONE  PANEL BOX","AUTO CAR WASHER","","",9851.919921875,18,"ATS ELGI SPARES",0,0
"4891MST003SP","NORMAL CLAMP W/O TERMINAL BLOK","SPANESI BENCH","",null,15010.3203125,18,"ATS ELGI SPARES",0,0
"120502052TA","LIFTING/LOWERING BUTTON","1299TA001","","",547.0399780273438,18,"ATS ELGI SPARES",0,0
"110463070","WATER PUMP - 5.5 HP / (S11019) TCW","WASHING GROUP","","",104054.078125,28,"ATS ELGI SPARES",0,0
"110466680","SHAMPOO PUMP - 0.6HP","WASHING GROUP","","",31198.9609375,28,"ATS ELGI SPARES",0,0
"112400480","PLUNGER 25 MM(1200.33)","WASHING GROUP","","",3989.43994140625,28,"ATS ELGI SPARES",0,0
"112400580","BRASS PLUG 3/8(1601.17)","WASHING GROUP","","",234,18,"ATS ELGI SPARES",0,0
"112400050","COMPLETE SEAL PACKG(2601.14)","TPP SPARES","","",13283.919921875,18,"ATS ELGI SPARES",0,0
"112400060","COMPLETE VALVE(2600.10)","TPP SPARES","","",8614.3203125,18,"ATS ELGI SPARES",0,0
"112400070","PLUNGER(2601.17)","TPP SPARES","","",3864.639892578125,28,"ATS ELGI SPARES",0,0
"112400080","KIT,STEM SEALS(2615.02)","TPP SPARES","","",307.8399963378906,28,"ATS ELGI SPARES",0,0
"112400130","CRANKCASE(202.97)","TPP SPARES","","",8989.759765625,28,"ATS ELGI SPARES",0,0
"112400200","BRASS PLUG G3/4(1601.33)","TPP SPARES","","",797.6799926757812,28,"ATS ELGI SPARES",0,0
"112400210","COPPER WASHER 3/4(0603.11)","TPP SPARES","","",79.04000091552734,28,"ATS ELGI SPARES",0,0
"112400220","MANIFOLDHOUSINGÃ?28/Ã?25(1602.\u0000","TPP SPARES","","",30620.720703125,28,"ATS ELGI SPARES",0,0
"112400230","\"O\" RING Ã?2.62X25.7(0601.66)\u0000","TPP SPARES","","",71.76000213623047,28,"ATS ELGI SPARES",0,0
"112400240","VALVE ASSEMBLY(3604.50)","TPP SPARES","","",894.4000244140625,18,"ATS ELGI SPARES",0,0
"112400250","\"O\" RING Ã?3.53X26.58(0601.67)\u0000","TPP SPARES","","",76.95999908447266,28,"ATS ELGI SPARES",0,0
"112400260","VALVE PLUG(1601.31)","TPP SPARES","","",1218.8800048828125,28,"ATS ELGI SPARES",0,0
"112400270","MANIFOLD STUD BOLT(1801.40)","TPP SPARES","","",203.83999633789062,28,"ATS ELGI SPARES",0,0
"112400280","LOCK-WASHER(1403.01)","TPP SPARES","","",18.719999313354492,28,"ATS ELGI SPARES",0,0
"112400290","COPPER WASHER 1/2(0603.07)","TPP SPARES","","",52,28,"ATS ELGI SPARES",0,0
"112400300","BRASS PLUG 1/2(1601.20)","TPP SPARES","","",509.6000061035156,28,"ATS ELGI SPARES",0,0
"112400350","HEXAGONAL SCREW(1802.05)","TPP SPARES","","",34.31999969482422,28,"ATS ELGI SPARES",0,0
"112400360","WASHER(1400.01)","TPP SPARES","","",6.239999771118164,28,"ATS ELGI SPARES",0,0
"112400370","CLOSED BEARINGHOUSING(0500.54)","TPP SPARES","","",930.7999877929688,28,"ATS ELGI SPARES",0,0
"112400380","\"O\" RING Ã?2.62X71.12(0601.00)\u0000","TPP SPARES","","",116.4800033569336,28,"ATS ELGI SPARES",0,0
"112400390","ROLLER BEARING(0200.04)","TPP SPARES","","",2608.320068359375,18,"ATS ELGI SPARES",0,0
"112400400","CRANKSHAFT Ã?24(0006.36)\u0000","TPP SPARES","","",10354.240234375,18,"ATS ELGI SPARES",0,0
"112400410","CRANKSHAFT KEY(0206.05)","TPP SPARES","","",84.23999786376953,18,"ATS ELGI SPARES",0,0
"112400420","OIL DIP STICK(1600.16)","TPP SPARES","","",164.32000732421875,28,"ATS ELGI SPARES",0,0
"112400430","CRANCKSHAFT SEAL(0001.00)","TPP SPARES","","",429.5199890136719,18,"ATS ELGI SPARES",0,0
"112400440","SHIM(0301.00)","TPP SPARES","","",222.55999755859375,28,"ATS ELGI SPARES",0,0
"112400450","BEARING HOUSING(0500.38)","TPP SPARES","","",1121.1199951171875,28,"ATS ELGI SPARES",0,0
"112400460","PLUNGER BOLT(1802.23)","TPP SPARES","","",240.24000549316406,28,"ATS ELGI SPARES",0,0
"112400470","COPPER SPACER(1400.10)","TPP SPARES","","",22.8799991607666,28,"ATS ELGI SPARES",0,0
"112400490","COPPER SPACER(1400.57)","TPP SPARES","","",56.15999984741211,28,"ATS ELGI SPARES",0,0
"112400500","PLUNGER ROD(0003.32)","TPP SPARES","","",3905.199951171875,28,"ATS ELGI SPARES",0,0
"112400510","CONNECTING ROD PIN(1502.07)","TPP SPARES","","",228.8000030517578,18,"ATS ELGI SPARES",0,0
"112400520","CONNECTING ROD(0100.10)","TPP SPARES","","",2401.360107421875,18,"ATS ELGI SPARES",0,0
"112400530","SPRING WASHER(1401.03)","TPP SPARES","","",18.719999313354492,28,"ATS ELGI SPARES",0,0
"112400540","CONNECTING ROD SCREW(1801.01)","TPP SPARES","","",54.08000183105469,28,"ATS ELGI SPARES",0,0
"112400550","\"O\" RING Ã?2,62X152,07(0601.85\u0000","TPP SPARES","","",339.0400085449219,28,"ATS ELGI SPARES",0,0
"112400560","CRANKCASE COVER(0203.63)","TPP SPARES","","",1225.1199951171875,28,"ATS ELGI SPARES",0,0
